trust_code,trust_name,specialty_code,specialty_name,baseline_predicted_backlog,sessions_allocated,simulated_completed_pathways,remaining_backlog,allocation_cost,percent_reduction
ADP02,KIMS HOSPITAL (NEWNHAM COURT),110,Trauma and Orthopaedic Service,5615.48828125,0,0.0,5615.48827,0.0,0.0
F9Z4V,CIRCLE READING HOSPITAL,100,General Surgery Service,511.3530387878418,0,0.0,511.35304,0.0,0.0
DX1,THE NEW FOSCOTE HOSPITAL LTD,110,Trauma and Orthopaedic Service,671.0036392211914,0,0.0,671.003638,0.0,0.0
DX1,THE NEW FOSCOTE HOSPITAL LTD,100,General Surgery Service,760.3999080657959,0,0.0,760.399909,0.0,0.0
DFQ,NORWICH & NORFOLK SURGICAL LTD (N2S),160,Plastic Surgery Service,63.78263568878174,0,0.0,63.7826358,0.0,0.0
DFQ,NORWICH & NORFOLK SURGICAL LTD (N2S),130,Ophthalmology Service,1715.2330169677734,0,0.0,1715.23303,0.0,0.0
DFQ,NORWICH & NORFOLK SURGICAL LTD (N2S),110,Trauma and Orthopaedic Service,1918.0648040771484,0,0.0,1918.06481,0.0,0.0
DFQ,NORWICH & NORFOLK SURGICAL LTD (N2S),100,General Surgery Service,1427.4053573608398,0,0.0,1427.40537,0.0,0.0
D3O0Z,PLYMOUTH NEWMEDICA LTD,130,Ophthalmology Service,3349.6221923828125,0,0.0,3349.62218,0.0,0.0
B9M3W,SPAMEDICA SOUTHAMPTON,130,Ophthalmology Service,1652.9576568603516,0,0.0,1652.95766,0.0,0.0
B9J4U,SPAMEDICA PETERBOROUGH,130,Ophthalmology Service,1941.5671081542969,0,0.0,1941.56711,0.0,0.0
B5M7B,NEWMEDICA - NORWICH,130,Ophthalmology Service,8299.221801757812,0,0.0,8299.2218,0.0,0.0
B4N1U,SPAMEDICA ROMFORD,130,Ophthalmology Service,6346.0999755859375,0,0.0,6346.09998,0.0,0.0
B3M1X,CLAREMONT PRIVATE HOSPITAL,502,Gynaecology Service,478.8323211669922,0,0.0,478.832321,0.0,0.0
B3M1X,CLAREMONT PRIVATE HOSPITAL,150,Neurosurgical Service,1217.7755889892578,0,0.0,1217.775591,0.0,0.0
B3M1X,CLAREMONT PRIVATE HOSPITAL,130,Ophthalmology Service,84.84369945526123,0,0.0,84.84369939999999,0.0,0.0
B3M1X,CLAREMONT PRIVATE HOSPITAL,120,Ear Nose and Throat Service,392.07216453552246,0,0.0,392.072164,0.0,0.0
B3M1X,CLAREMONT PRIVATE HOSPITAL,110,Trauma and Orthopaedic Service,5559.778137207031,0,0.0,5559.77814,0.0,0.0
B3M1X,CLAREMONT PRIVATE HOSPITAL,101,Urology Service,379.3082637786865,0,0.0,379.308263,0.0,0.0
B3M1X,CLAREMONT PRIVATE HOSPITAL,100,General Surgery Service,1373.3031387329102,0,0.0,1373.30316,0.0,0.0
ADP02,KIMS HOSPITAL (NEWNHAM COURT),502,Gynaecology Service,437.5096740722656,0,0.0,437.509675,0.0,0.0
ADP02,KIMS HOSPITAL (NEWNHAM COURT),120,Ear Nose and Throat Service,51.327176570892334,0,0.0,51.3271766,0.0,0.0
NN5,MANCHESTER SURGICAL SERVICES LTD,100,General Surgery Service,936.8562164306641,0,0.0,936.856218,0.0,0.0
NN5,MANCHESTER SURGICAL SERVICES LTD,110,Trauma and Orthopaedic Service,497.7348213195801,0,0.0,497.734822,0.0,0.0
NN8,SPENCER PRIVATE HOSPITALS LTD,100,General Surgery Service,3290.577362060547,0,0.0,3290.57737,0.0,0.0
NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",101,Urology Service,65.58874607086182,0,0.0,65.5887461,0.0,0.0
NT238,"NUFFIELD HEALTH, TAUNTON HOSPITAL",110,Trauma and Orthopaedic Service,3613.3775024414062,0,0.0,3613.37752,0.0,0.0
NT237,"NUFFIELD HEALTH, TEES HOSPITAL",130,Ophthalmology Service,2570.9663696289062,0,0.0,2570.96637,0.0,0.0
NT237,"NUFFIELD HEALTH, TEES HOSPITAL",110,Trauma and Orthopaedic Service,5673.417877197266,0,0.0,5673.41787,0.0,0.0
NT237,"NUFFIELD HEALTH, TEES HOSPITAL",101,Urology Service,61.10284948348999,0,0.0,61.1028495,0.0,0.0
NT237,"NUFFIELD HEALTH, TEES HOSPITAL",100,General Surgery Service,901.2720565795898,0,0.0,901.272057,0.0,0.0
NT235,"NUFFIELD HEALTH, SHREWSBURY HOSPITAL",130,Ophthalmology Service,1605.8772583007812,0,0.0,1605.87727,0.0,0.0
NT235,"NUFFIELD HEALTH, SHREWSBURY HOSPITAL",110,Trauma and Orthopaedic Service,2628.6437072753906,0,0.0,2628.64371,0.0,0.0
NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",160,Plastic Surgery Service,236.5894947052002,0,0.0,236.589496,0.0,0.0
NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",150,Neurosurgical Service,470.3121032714844,0,0.0,470.312103,0.0,0.0
NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",110,Trauma and Orthopaedic Service,3651.8344116210938,0,0.0,3651.83442,0.0,0.0
NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",100,General Surgery Service,836.6844711303711,0,0.0,836.6844719999999,0.0,0.0
NN8,SPENCER PRIVATE HOSPITALS LTD,101,Urology Service,904.8458557128906,0,0.0,904.845856,0.0,0.0
NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",130,Ophthalmology Service,710.0927429199219,0,0.0,710.092744,0.0,0.0
NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",110,Trauma and Orthopaedic Service,5054.299407958984,0,0.0,5054.29941,0.0,0.0
NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",100,General Surgery Service,263.65125465393066,0,0.0,263.651254,0.0,0.0
NT229,"NUFFIELD HEALTH, NEWCASTLE UPON TYNE HOSPITAL",110,Trauma and Orthopaedic Service,2606.106979370117,0,0.0,2606.10698,0.0,0.0
NT229,"NUFFIELD HEALTH, NEWCASTLE UPON TYNE HOSPITAL",100,General Surgery Service,73.07549905776978,0,0.0,73.0754992,0.0,0.0
NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",160,Plastic Surgery Service,136.36600875854492,0,0.0,136.366009,0.0,0.0
NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",110,Trauma and Orthopaedic Service,2383.66015625,0,0.0,2383.66017,0.0,0.0
NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",100,General Surgery Service,110.853675365448,0,0.0,110.853675,0.0,0.0
NT224,"NUFFIELD HEALTH, WARWICKSHIRE HOSPITAL",110,Trauma and Orthopaedic Service,1399.4652481079102,0,0.0,1399.46525,0.0,0.0
NT224,"NUFFIELD HEALTH, WARWICKSHIRE HOSPITAL",100,General Surgery Service,520.623291015625,0,0.0,520.623291,0.0,0.0
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",100,General Surgery Service,136.1679449081421,0,0.0,136.1679452,0.0,0.0
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",101,Urology Service,47.69325256347656,0,0.0,47.6932525,0.0,0.0
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",110,Trauma and Orthopaedic Service,1127.7140731811523,0,0.0,1127.714066,0.0,0.0
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",120,Ear Nose and Throat Service,65.9835033416748,0,0.0,65.9835033,0.0,0.0
NT308,SPIRE GATWICK PARK HOSPITAL,110,Trauma and Orthopaedic Service,2632.9647216796875,0,0.0,2632.96471,0.0,0.0
NT308,SPIRE GATWICK PARK HOSPITAL,100,General Surgery Service,247.1746425628662,0,0.0,247.174644,0.0,0.0
NT305,SPIRE PORTSMOUTH HOSPITAL,110,Trauma and Orthopaedic Service,1027.5078201293945,0,0.0,1027.507821,0.0,0.0
NT304,SPIRE SOUTHAMPTON HOSPITAL,150,Neurosurgical Service,94.3368911743164,0,0.0,94.3368912,0.0,0.0
NT304,SPIRE SOUTHAMPTON HOSPITAL,110,Trauma and Orthopaedic Service,1140.750099182129,0,0.0,1140.750098,0.0,0.0
NT304,SPIRE SOUTHAMPTON HOSPITAL,100,General Surgery Service,176.94996643066406,0,0.0,176.949967,0.0,0.0
NT302,SPIRE BRISTOL HOSPITAL,110,Trauma and Orthopaedic Service,5931.210205078125,0,0.0,5931.21021,0.0,0.0
NT302,SPIRE BRISTOL HOSPITAL,100,General Surgery Service,71.5286693572998,0,0.0,71.5286694,0.0,0.0
NT301,SPIRE SOUTH BANK HOSPITAL,110,Trauma and Orthopaedic Service,1356.7140426635742,0,0.0,1356.71405,0.0,0.0
NT301,SPIRE SOUTH BANK HOSPITAL,100,General Surgery Service,613.3230667114258,0,0.0,613.323067,0.0,0.0
NT245,"NUFFIELD HEALTH, YORK HOSPITAL",110,Trauma and Orthopaedic Service,6342.330749511719,0,0.0,6342.33076,0.0,0.0
NT245,"NUFFIELD HEALTH, YORK HOSPITAL",101,Urology Service,60.84627056121826,0,0.0,60.846270600000004,0.0,0.0
NT244,NUFFIELD HOSPITAL OXFORD (THE MANOR),110,Trauma and Orthopaedic Service,1095.687156677246,0,0.0,1095.68715,0.0,0.0
NT242,"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",110,Trauma and Orthopaedic Service,1408.7341003417969,0,0.0,1408.73409,0.0,0.0
NT242,"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",100,General Surgery Service,146.83239364624023,0,0.0,146.832393,0.0,0.0
NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",502,Gynaecology Service,240.43220329284668,0,0.0,240.432204,0.0,0.0
NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",110,Trauma and Orthopaedic Service,1403.8533172607422,0,0.0,1403.85331,0.0,0.0
NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",101,Urology Service,85.77917575836182,0,0.0,85.7791756,0.0,0.0
NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",100,General Surgery Service,86.61259269714355,0,0.0,86.6125925,0.0,0.0
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",502,Gynaecology Service,114.20394611358643,0,0.0,114.2039464,0.0,0.0
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",150,Neurosurgical Service,135.97478199005127,0,0.0,135.974782,0.0,0.0
NT219,"NUFFIELD HEALTH, HEREFORD HOSPITAL",110,Trauma and Orthopaedic Service,2045.340103149414,0,0.0,2045.34011,0.0,0.0
NT219,"NUFFIELD HEALTH, HEREFORD HOSPITAL",100,General Surgery Service,414.86479568481445,0,0.0,414.864794,0.0,0.0
NT218,"NUFFIELD HEALTH, HAYWARDS HEATH HOSPITAL",130,Ophthalmology Service,59.605884075164795,0,0.0,59.6058842,0.0,0.0
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",110,Trauma and Orthopaedic Service,1963.7801666259766,0,0.0,1963.78017,0.0,0.0
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",100,General Surgery Service,377.3514518737793,0,0.0,377.351452,0.0,0.0
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",110,Trauma and Orthopaedic Service,1924.7061767578125,0,0.0,1924.70616,0.0,0.0
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",101,Urology Service,102.27673292160034,0,0.0,102.27673300000001,0.0,0.0
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",100,General Surgery Service,275.1716842651367,0,0.0,275.171684,0.0,0.0
NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,110,Trauma and Orthopaedic Service,1049.2427520751953,0,0.0,1049.242751,0.0,0.0
NPG23,SPAMEDICA DERBY,130,Ophthalmology Service,2370.7886505126953,0,0.0,2370.78866,0.0,0.0
NPG22,SPAMEDICA STOCKTON-ON-TEES,130,Ophthalmology Service,2331.3529663085938,0,0.0,2331.35297,0.0,0.0
NPG21,SPAMEDICA COVENTRY,130,Ophthalmology Service,3648.0664672851562,0,0.0,3648.06644,0.0,0.0
NPG20,SPAMEDICA WOLVERHAMPTON,130,Ophthalmology Service,6224.121673583984,0,0.0,6224.12168,0.0,0.0
NPG18,SPAMEDICA HULL,130,Ophthalmology Service,4314.955810546875,0,0.0,4314.95581,0.0,0.0
NPG17,SPAMEDICA PRESTON,130,Ophthalmology Service,2067.0877532958984,0,0.0,2067.08775,0.0,0.0
